source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
erigon,database,other,malformed_input,Unrated,B_corroborated,polygon/bridge: Fix bridge crash at chain tip,https://github.com/erigontech/erigon/pull/11320
erigon,state-trie,consensus_divergence,malicious_attestation,Unrated,B_corroborated,Caplin: Fixed crash in OnAttestation,https://github.com/erigontech/erigon/pull/9159
erigon,rpc,unhandled_error_or_nil,malicious_tx,Unrated,B_corroborated,Avoid crash with vmTrace,https://github.com/erigontech/erigon/pull/2555
erigon,rpc,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,fix for rpcdaemon crash if there is no datadir,https://github.com/erigontech/erigon/pull/5686
erigon,transactions,other,malformed_input,Unrated,B_corroborated,"Remove mined transactions, fix crash in filters",https://github.com/erigontech/erigon/pull/3143
erigon,rpc,missing_bounds_check,malformed_input,Unrated,B_corroborated,Fix trace_filter crash,https://github.com/erigontech/erigon/pull/2523
erigon,rpc,other,malformed_input,Unrated,C_candidate,crash reports don't write to files - logger is enough,https://github.com/erigontech/erigon/pull/2342
erigon,p2p,serialization_bug,malicious_p2p_message,Unrated,B_corroborated,Update snappy to prevent crash on Apple M1,https://github.com/erigontech/erigon/pull/1469
erigon,transactions,race_condition,malformed_input,Unrated,B_corroborated,Fixes issue #1139 - crash when running chaindata mode,https://github.com/erigontech/erigon/pull/1140
erigon,state-trie,improper_state_update,malformed_input,Unrated,B_corroborated,Fix loader crash (kludge),https://github.com/erigontech/erigon/pull/706
erigon,evm,improper_state_update,crafted_state,Unrated,B_corroborated,Account range crash fix,https://github.com/erigontech/erigon/pull/481
erigon,state-trie,improper_state_update,crafted_state,Unrated,B_corroborated,Fix the sync crash due to the mis-accounting of prunable entries,https://github.com/erigontech/erigon/pull/114
erigon,block-processing,missing_input_validation,malformed_input,Unrated,B_corroborated,sync: fix a memory leak when header verification fails,https://github.com/erigontech/erigon/pull/8431
erigon,p2p,resource_exhaustion,peer,Unrated,B_corroborated,fix memory leak in HandleInboundMessage,https://github.com/erigontech/erigon/pull/4848
erigon,txpool,resource_exhaustion,malformed_input,Unrated,B_corroborated,[stable] Fix txpool memory leak,https://github.com/erigontech/erigon/pull/3419
erigon,database,resource_exhaustion,internal_only,Info,B_corroborated,"Remove memory leak caused by accountCache, count batch size in bytes (",https://github.com/erigontech/erigon/commit/8b97c5c620604c6f1de44e0cae097a8c2902445f
erigon,rpc,race_condition,crafted_state,Info,B_corroborated,fix: disable FcuBackgroundCommit in test mock (race condition fix) (#1,https://github.com/erigontech/erigon/commit/89a91a23fd04df9f69b006185d3169db5e52b3ec
erigon,state-trie,race_condition,crafted_state,Unrated,B_corroborated,add randomness to temp file names - to remove race condition,https://github.com/erigontech/erigon/pull/17010
erigon,database,race_condition,internal_only,Info,B_corroborated,add randomness to temp file names - to remove race condition (#17010) ,https://github.com/erigontech/erigon/commit/df3c32b50ab3cdb2ab2b29639a3f3b3b26159a89
erigon,database,race_condition,internal_only,Unrated,B_corroborated,Fix race condition when closing flusher,https://github.com/erigontech/erigon/pull/14258
erigon,sync,race_condition,malformed_input,Unrated,B_corroborated,polygon/sync: fix EventChannel race condition,https://github.com/erigontech/erigon/pull/9628
erigon,sync,race_condition,malformed_input,Unrated,B_corroborated,Caplin: Fixed race condition in block downloading,https://github.com/erigontech/erigon/pull/9495
erigon,state-trie,consensus_divergence,malformed_input,Unrated,B_corroborated,fix race condition in snapshot_test,https://github.com/erigontech/erigon/pull/6761
erigon,sync,race_condition,malformed_input,Unrated,B_corroborated,added mutex lock to avoid race condition in downloader,https://github.com/erigontech/erigon/pull/5089
erigon,transactions,consensus_divergence,malformed_input,Unrated,B_corroborated,consensus/clique: fix race condition (#24957),https://github.com/erigontech/erigon/pull/4313
erigon,sync,race_condition,peer,Unrated,B_corroborated,Fix race condition in ProcessHeadersPOS,https://github.com/erigontech/erigon/pull/4151
geth,p2p,resource_exhaustion,malicious_p2p_message,High,A_authoritative,DoS via malicious p2p message,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-2gjw-fg97-vg3r
geth,state-trie,consensus_divergence,crafted_state,Medium,A_authoritative,DoS via malicious snap/1 request,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-59hh-656j-3p7v
geth,evm,consensus_divergence,malicious_tx,High,A_authoritative,RETURNDATA corruption via datacopy,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-9856-9gg9-qcmq
geth,transactions,consensus_divergence,crafted_state,High,A_authoritative,Consensus flaw during block processing,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-xw37-57qp-9mm4
geth,sync,missing_input_validation,malicious_p2p_message,Medium,A_authoritative,LES Server DoS via GetProofsV2,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-r33q-22hv-j29q
geth,rpc,unhandled_error_or_nil,malformed_input,Critical,A_authoritative,Denial of service due to Go CVE-2020-28362 [GHSA-m6gx-rhvj-fh52 CVE-20,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-m6gx-rhvj-fh52
geth,opcodes,integer_overflow_underflow,malicious_tx,High,A_authoritative,Denial of service via `MulMod`,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-jm5c-rv3w-w83m
geth,precompiles,consensus_divergence,malformed_input,High,A_authoritative,Shallow copy in the 0x4 precompile could lead to EVM memory corruption,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-69v6-xc2j-r2jf
geth,block-processing,other,malicious_block,Medium,A_authoritative,Ethash DAG generation bug can cause miners to create invalid PoW,https://github.com/ethereum/go-ethereum/security/advisories/GHSA-v592-xf75-856p
geth,rpc,missing_input_validation,malformed_input,Unrated,C_candidate,fundamentals/security: discourage public exposure of API,https://github.com/ethereum/go-ethereum/pull/28068
geth,opcodes,missing_bounds_check,malicious_tx,Unrated,C_candidate,Security disclosures,https://github.com/ethereum/go-ethereum/pull/22575
geth,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,"cmd/clef, signer: security fixes",https://github.com/ethereum/go-ethereum/pull/17554
geth,p2p,other,internal_only,Unrated,B_corroborated,whisper: serious security issue fixed,https://github.com/ethereum/go-ethereum/pull/16219
geth,other,other,internal_only,Unrated,C_candidate,cmd/geth: remove deprecated vulnerability check command,https://github.com/ethereum/go-ethereum/pull/33498
geth,other,other,internal_only,Unrated,B_corroborated,fix vulnerability-file,https://github.com/ethereum/go-ethereum/pull/27669
geth,p2p,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,docs: update vulnerability info,https://github.com/ethereum/go-ethereum/pull/24857
geth,p2p,missing_input_validation,malicious_p2p_message,Unrated,C_candidate,docs: vulnerability disclosure,https://github.com/ethereum/go-ethereum/pull/23955
geth,opcodes,missing_bounds_check,malicious_tx,Unrated,C_candidate,cmd/geth: update vulnerability testdata,https://github.com/ethereum/go-ethereum/pull/23252
geth,other,other,internal_only,Unrated,B_corroborated,github: Remove vulnerability.md,https://github.com/ethereum/go-ethereum/pull/21894
geth,other,other,internal_only,Unrated,C_candidate,docs/vulnerabilities: vulnerability disclosure docs and json,https://github.com/ethereum/go-ethereum/pull/21855
geth,crypto,resource_exhaustion,malformed_input,High,A_authoritative,golang.org/x/crypto Vulnerable to Denial of Service (DoS) via Slow or ,https://nvd.nist.gov/vuln/detail/CVE-2025-22869
geth,rpc,resource_exhaustion,malformed_input,Unrated,B_corroborated,graphql: add query depth limit to prevent DoS attacks,https://github.com/ethereum/go-ethereum/pull/32344
geth,rpc,resource_exhaustion,malformed_input,Unrated,B_corroborated,graphql: add query timeout to prevent dos attack,https://github.com/ethereum/go-ethereum/pull/26116
geth,txpool,resource_exhaustion,malformed_input,Unrated,B_corroborated,core/txpool: implement additional DoS defenses,https://github.com/ethereum/go-ethereum/pull/26648
geth,state-trie,resource_exhaustion,malformed_input,Info,B_corroborated,eth/protocols/snap: throttle trie heal requests when peers DoS us (#25,https://github.com/ethereum/go-ethereum/commit/de8d5fa0423e5c2dfbf12eed3694ce4e6b90203c
geth,p2p,missing_input_validation,malicious_p2p_message,Unrated,B_corroborated,swarm/network/stream: fix DoS invalid offered hashes length,https://github.com/ethereum/go-ethereum/pull/17734
geth,p2p,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,eth/fetcher: handle and test various DOS attacks,https://github.com/ethereum/go-ethereum/pull/1314
geth,sync,other,malformed_input,Unrated,B_corroborated,eth/downloader: fix test panic,https://github.com/ethereum/go-ethereum/pull/35215
geth,transactions,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,miner: fix nil statedb panic in applyTransaction pre-amsterdam,https://github.com/ethereum/go-ethereum/pull/33968
geth,transactions,unhandled_error_or_nil,malformed_input,Unrated,C_candidate,signer/core: prevent nil pointer panics in keystore operations,https://github.com/ethereum/go-ethereum/pull/33829
geth,crypto,missing_input_validation,malformed_input,Unrated,B_corroborated,accounts/scwallet: fix panic in decryptAPDU,https://github.com/ethereum/go-ethereum/pull/33606
geth,crypto,missing_input_validation,malformed_input,Unrated,B_corroborated,accounts/keystore: fix panic in decryptPreSaleKey,https://github.com/ethereum/go-ethereum/pull/33602
geth,transactions,missing_input_validation,malformed_input,Unrated,B_corroborated,core/types: fix panic on invalid signature length,https://github.com/ethereum/go-ethereum/pull/33647
geth,block-processing,race_condition,internal_only,Unrated,B_corroborated,core: added a running flag to prevent panics in the chainmanager,https://github.com/ethereum/go-ethereum/pull/1568
geth,other,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,eth: fix panic in randomDuration when min equals max,https://github.com/ethereum/go-ethereum/pull/33193
geth,serialization,missing_bounds_check,malformed_input,Unrated,B_corroborated,triedb/pathdb: fix index out of range panic in decodeSingle,https://github.com/ethereum/go-ethereum/pull/32937
geth,evm,improper_state_update,crafted_state,Unrated,B_corroborated,cmd/evm/internal/t8ntool: panic on database corruption,https://github.com/ethereum/go-ethereum/pull/32776
geth,state-trie,other,malformed_input,Unrated,B_corroborated,accounts/abi: fix panic when check event with log has empty or nil top,https://github.com/ethereum/go-ethereum/pull/32503
geth,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,internal/ethapi: fix panic in debug methods,https://github.com/ethereum/go-ethereum/pull/31157
geth,database,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,core/rawdb: fix panic in freezer,https://github.com/ethereum/go-ethereum/pull/30973
geth,state-trie,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,tests: fix test panic,https://github.com/ethereum/go-ethereum/pull/30741
geth,blobs,other,malformed_input,Unrated,B_corroborated,core/txpool/blobpool: avoid possible zero index panic,https://github.com/ethereum/go-ethereum/pull/30430
geth,transactions,race_condition,crafted_state,Unrated,B_corroborated,eth/tracers: fix the issue of panic in prestate with diffmode,https://github.com/ethereum/go-ethereum/pull/25957
geth,evm,incorrect_gas_accounting,malformed_input,Unrated,B_corroborated,core/vm: remove panic when address is not present,https://github.com/ethereum/go-ethereum/pull/30414
geth,state-trie,race_condition,crafted_state,Unrated,B_corroborated,eth/tracers: avoid panic if nil-receipt passed to OnTxEnd,https://github.com/ethereum/go-ethereum/pull/30332
geth,opcodes,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,tests: fix panic via state test runner using json logger,https://github.com/ethereum/go-ethereum/pull/29349
geth,database,improper_state_update,crafted_state,Unrated,B_corroborated,triedb/pathdb: fix panic in recoverable,https://github.com/ethereum/go-ethereum/pull/29107
geth,crypto,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,ethstats: prevent panic if head block is not available,https://github.com/ethereum/go-ethereum/pull/29020
geth,database,missing_input_validation,crafted_state,Unrated,B_corroborated,ethdb/pebble: prevent shutdown-panic,https://github.com/ethereum/go-ethereum/pull/27238
geth,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,graphql: fix an issue of nil pointer panic,https://github.com/ethereum/go-ethereum/pull/28416
geth,state-trie,improper_state_update,crafted_state,Unrated,B_corroborated,trie: use explicit errors in stacktrie (instead of panic),https://github.com/ethereum/go-ethereum/pull/28361
geth,rpc,other,malformed_input,Unrated,B_corroborated,account/abi: handle solidity panic revert,https://github.com/ethereum/go-ethereum/pull/27868
geth,opcodes,missing_bounds_check,crafted_state,Unrated,B_corroborated,eth/tracers/native: panic on memory read in prestateTracer,https://github.com/ethereum/go-ethereum/pull/27691
geth,rpc,missing_input_validation,malformed_input,Unrated,B_corroborated,ethclient: fix panic when requesting missing blocks,https://github.com/ethereum/go-ethereum/pull/26817
geth,transactions,other,malformed_input,Unrated,B_corroborated,"cmd, miner, signer: avoid panic if keystore is not available",https://github.com/ethereum/go-ethereum/pull/27039
geth,opcodes,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,"core/vm,eth/tracers/native: prevent panic for LOG edge-cases",https://github.com/ethereum/go-ethereum/pull/26848
geth,sync,race_condition,malformed_input,Unrated,B_corroborated,"common/prque, eth/downloader: fix timeout resurrection panic",https://github.com/ethereum/go-ethereum/pull/26652
